ts_code,symbol,exchange,pre_close,event_close,event_high,event_low,price_change_pct,vol_change_pct,earliest_date,name
603227.SH,603227,SH,6.71,6.76,6.78,6.66,0.7451564828613982,-38.363514051409034,20170103,雪峰科技
600048.SH,600048,SH,10.44,10.44,10.7,10.38,0.0,-35.58461185137208,20170103,保利发展
603233.SH,603233,SH,52.96,51.69,55.4,51.58,-2.3980362537764406,-25.57345469004063,20170731,大参林
603569.SH,603569,SH,30.29,30.27,30.88,29.97,-0.06602839220864831,-29.5887842016,20170103,长久物流
600060.SH,600060,SH,14.94,14.98,15.2,14.44,0.2677376171352137,29.849654461953882,20170103,海信视像
600706.SH,600706,SH,19.85,19.78,20.09,19.73,-0.35264483627204174,8.916877201792376,20170103,曲江文旅
603958.SH,603958,SH,17.59,17.79,17.9,17.41,1.137009664582145,-41.03499118269646,20170103,哈森股份
601801.SH,601801,SH,11.98,12.25,12.64,11.97,2.253756260434053,98.16826759842321,20170103,皖新传媒
600538.SH,600538,SH,5.76,5.87,5.89,5.74,1.9097222222222279,-6.561943525309695,20170103,国发股份
603757.SH,603757,SH,69.55,70.53,71.88,67.51,1.4090582314881437,-35.91460945323061,20170711,大元泵业
600510.SH,600510,SH,7.29,7.36,7.4,7.26,0.9602194787380012,-27.038681435426533,20170103,黑牡丹
601020.SH,601020,SH,21.96,21.85,22.47,21.71,-0.5009107468123836,-20.73971303971732,20170103,华钰矿业
600302.SH,600302,SH,7.82,8.17,8.22,7.81,4.47570332480818,18.69249309347251,20170103,标准股份
600316.SH,600316,SH,15.64,15.57,15.95,15.5,-0.44757033248082023,-8.956191881176476,20170103,洪都航空
601008.SH,601008,SH,5.94,5.95,5.97,5.87,0.16835016835016475,-33.58136237055634,20170103,连云港
600699.SH,600699,SH,40.63,41.79,42.06,39.3,2.8550332266797844,-7.678859113725734,20170103,均胜电子
600855.SH,600855,SH,17.26,17.33,17.57,17.11,0.40556199304748974,-12.212217169347552,20170428,航天长峰
600869.SH,600869,SH,6.85,6.8,6.85,6.69,-0.7299270072992675,9.423540811210952,20170103,远东股份
600128.SH,600128,SH,10.6,10.87,10.96,10.6,2.547169811320751,-3.856221687821352,20170103,苏豪弘业
603421.SH,603421,SH,29.92,30.92,31.1,29.45,3.3422459893048124,26.3284031898596,20170103,鼎信通讯
600100.SH,600100,SH,11.25,11.14,11.38,11.11,-0.9777777777777727,-21.469531357355656,20170103,同方股份
600114.SH,600114,SH,17.75,17.57,17.82,17.3,-1.014084507042252,-22.977628381429568,20170103,东睦股份
600115.SH,600115,SH,6.77,6.73,6.82,6.67,-0.5908419497784217,-48.952474645008046,20170103,中国东航
600667.SH,600667,SH,8.34,8.05,8.4,7.89,-3.4772182254196546,19.467527200792098,20170103,太极实业
600101.SH,600101,SH,9.76,9.97,10.16,9.69,2.151639344262304,42.618151117779654,20170103,明星电力
600129.SH,600129,SH,17.34,17.07,17.5,16.75,-1.5570934256055338,-9.690408359315397,20170103,太极集团
600868.SH,600868,SH,4.63,4.59,4.66,4.58,-0.8639308855291584,-33.09583999935615,20170103,梅雁吉祥
600698.SH,600698,SH,7.87,8.04,8.3,7.83,2.160101651842427,11.950995574447209,20170103,湖南天雁
601009.SH,601009,SH,7.77,7.77,7.84,7.73,0.0,-29.678714292830406,20170103,南京银行
600303.SH,600303,SH,9.65,10.04,10.37,9.71,4.041450777202059,29.702793780450904,20170117,曙光股份
601021.SH,601021,SH,36.25,38.49,38.5,35.32,6.1793103448275915,15.468744268251575,20170103,春秋航空
600505.SH,600505,SH,7.86,8.22,8.58,7.81,4.580152671755729,69.39564121830932,20170103,西昌电力
600511.SH,600511,SH,28.16,28.34,28.56,28.13,0.6392045454545444,-43.47134948978768,20170103,国药股份
600539.SH,600539,SH,17.34,17.16,17.87,17.15,-1.0380622837370226,-0.139408256770865,20170103,狮头股份
601633.SH,601633,SH,11.34,11.46,11.53,11.26,1.058201058201067,-45.651337367485674,20170103,长城汽车
601800.SH,601800,SH,14.99,14.79,15.08,14.76,-1.3342228152101472,-23.979509736180983,20170103,中国交建
600288.SH,600288,SH,10.54,10.97,11.1,10.49,4.079696394686922,41.518202637154936,20170103,大恒科技
603959.SH,603959,SH,31.98,31.75,32.67,31.28,-0.7191994996873059,4.656612830554465,20170103,百利科技
600061.SH,600061,SH,14.81,15.0,15.22,14.72,1.2829169480080993,3.065448597023851,20170103,国投资本
603568.SH,603568,SH,22.34,22.2,22.77,22.15,-0.6266786034019721,-7.303463120986208,20170103,伟明环保
600707.SH,600707,SH,8.01,8.16,8.19,7.95,1.8726591760299671,-23.529132289538275,20170103,彩虹股份
600075.SH,600075,SH,8.6,8.56,8.72,8.55,-0.46511627906975755,-7.977623180095157,20170103,新疆天业
603232.SH,603232,SH,61.9,61.61,65.78,60.81,-0.4684975767366707,35.59498886084776,20170421,格尔软件
603226.SH,603226,SH,32.89,33.61,34.0,32.73,2.18911523259349,7.842267566812105,20170615,菲林格尔
600088.SH,600088,SH,15.79,16.09,16.22,15.79,1.899936668777712,-8.68459459234297,20170103,中视传媒
603556.SH,603556,SH,40.1,41.55,41.93,39.91,3.6159600997506125,-21.99935015518587,20170103,海兴电力
600063.SH,600063,SH,4.12,4.1,4.16,4.08,-0.4854368932038947,-20.036427853514425,20170103,皖维高新
600711.SH,600711,SH,8.25,8.23,8.44,8.09,-0.24242424242423727,-27.772371923111482,20170111,盛屯矿业
603797.SH,603797,SH,22.93,23.07,23.49,22.11,0.6105538595726148,4.302374914944196,20170413,联泰环保
603768.SH,603768,SH,21.89,22.25,22.37,21.82,1.6445865692096822,27.59843760204822,20170324,常青股份
600507.SH,600507,SH,13.08,13.39,13.91,12.89,2.3700305810397593,40.69604705814902,20170103,方大特钢
600513.SH,600513,SH,9.99,10.03,10.11,9.92,0.4004004004003919,-13.298490583643495,20170103,联环药业
600498.SH,600498,SH,34.24,37.05,37.5,33.81,8.206775700934566,32.30114767563208,20170103,烽火通信
600329.SH,600329,SH,17.26,17.11,17.35,17.0,-0.8690614136732451,-4.591979359845741,20170103,达仁堂
600315.SH,600315,SH,37.11,37.42,37.58,36.99,0.8353543519267105,-0.7869030655602383,20170103,上海家化
600301.SH,600301,SH,8.83,8.95,9.05,8.82,1.359003397508485,29.401812695436174,20170103,华锡有色
600881.SH,600881,SH,5.21,5.23,5.27,5.18,0.38387715930903,-39.952855239689185,20170103,亚泰集团
600671.SH,600671,SH,27.04,26.44,27.68,26.02,-2.218934911242596,68.5883930366016,20170103,天目药业
600117.SH,600117,SH,5.66,5.8,5.91,5.52,2.473498233215542,7.5464483649135286,20170103,西宁特钢
600103.SH,600103,SH,4.19,4.16,4.29,4.15,-0.7159904534606264,-21.3012714025058,20170103,青山纸业
600665.SH,600665,SH,4.51,4.55,4.6,4.47,0.8869179600886926,-30.735562378654034,20170103,天地源
600116.SH,600116,SH,9.13,9.17,9.54,9.06,0.43811610076669383,3.3211689115276783,20170103,三峡水利
600880.SH,600880,SH,5.74,5.81,5.86,5.7,1.2195121951219408,-7.05917264018843,20170103,博瑞传播
600658.SH,600658,SH,11.24,11.5,11.54,11.05,2.313167259786475,1.1665479578014366,20170103,电子城
600857.SH,600857,SH,11.37,11.61,11.65,11.25,2.110817941952509,14.925521720433025,20170103,宁波中百
600300.SH,600300,SH,4.86,4.88,4.95,4.78,0.41152263374484715,-40.064742549326134,20170103,维维股份
600499.SH,600499,SH,14.18,13.78,14.56,13.25,-2.8208744710860394,-12.857936845567282,20170103,科达制造
600512.SH,600512,SH,4.73,4.7,4.74,4.66,-0.634249471458779,-35.88772529666166,20170103,腾达建设
601618.SH,601618,SH,5.22,5.07,5.21,5.06,-2.8735632183907946,-19.247783270111842,20170103,中国中冶
600506.SH,600506,SH,17.38,16.97,17.5,16.76,-2.3590333716916003,-9.481799108480136,20170103,统一股份
603966.SH,603966,SH,21.22,22.3,22.89,21.18,5.0895381715362955,-11.374774291588457,20170125,法兰泰克
600076.SH,600076,SH,9.69,9.4,9.74,9.38,-2.992776057791529,-47.36450148680751,20170103,康欣新材
600710.SH,600710,SH,6.72,6.76,6.81,6.69,0.5952380952380958,26.39116508482136,20170731,苏美达
600704.SH,600704,SH,7.82,8.02,8.05,7.66,2.557544757033239,11.641479450243073,20170103,物产中大
600062.SH,600062,SH,21.99,22.53,22.63,21.63,2.4556616643929186,-37.644273207279724,20170103,华润双鹤
603225.SH,603225,SH,37.75,37.95,38.38,37.23,0.5298013245033188,-13.65564008902204,20170418,新凤鸣
603557.SH,603557,SH,21.36,20.87,21.68,20.75,-2.2940074906366967,32.135287422500795,20170818,ST起步
600089.SH,600089,SH,10.21,11.12,11.24,10.08,8.912830558276182,103.49335961081437,20170103,特变电工
600099.SH,600099,SH,11.76,11.49,11.82,11.44,-2.295918367346935,-32.71978719560016,20170103,林海股份
600066.SH,600066,SH,24.67,26.35,26.74,24.25,6.809890555330359,88.06887289011877,20170103,宇通客车
600072.SH,600072,SH,16.15,15.81,16.14,15.77,-2.105263157894725,-27.01803749110957,20170103,中船科技
600502.SH,600502,SH,7.34,7.44,7.58,7.4,1.362397820163495,-4.186341319268223,20170103,安徽建工
603779.SH,603779,SH,20.62,20.99,21.23,20.18,1.794374393792422,-40.93095294884966,20170103,威龙股份
600516.SH,600516,SH,26.59,25.72,27.1,25.51,-3.2719067318540844,-36.672070135185635,20170103,方大炭素
601608.SH,601608,SH,4.99,4.94,5.02,4.92,-1.0020040080160284,-7.055143769964782,20170103,中信重工
600489.SH,600489,SH,9.92,9.96,10.03,9.83,0.40322580645162226,-4.398830483448244,20170103,中金黄金
600310.SH,600310,SH,6.13,6.2,6.22,6.11,1.1419249592169702,-37.99791602744574,20170103,广西能源
600338.SH,600338,SH,45.39,45.1,46.18,44.73,-0.6389072482925736,-10.281635163984673,20170103,西藏珠峰
600674.SH,600674,SH,10.2,10.37,10.43,10.1,1.6666666666666659,15.926955242489157,20170103,川投能源
600660.SH,600660,SH,27.58,28.05,28.1,26.77,1.7041334300217637,28.10898582580428,20170103,福耀玻璃
600106.SH,600106,SH,5.09,5.1,5.13,5.07,0.1964636542239644,-35.83566576635697,20170103,重庆路桥
600648.SH,600648,SH,18.58,18.25,18.8,18.17,-1.776103336921412,-48.38560046951581,20170103,外高桥
600649.SH,600649,SH,9.44,9.34,9.51,9.34,-1.0593220338983014,-30.455594419134158,20170331,城投控股
600661.SH,600661,SH,20.81,21.6,21.81,20.64,3.796251802018274,35.234012845336935,20170103,昂立教育
600107.SH,600107,SH,12.36,12.86,13.05,12.26,4.045307443365696,12.523934614425928,20170103,ST尔雅
600113.SH,600113,SH,12.18,12.25,12.35,12.12,0.5747126436781632,2.927509252747378,20170103,浙江东日
600675.SH,600675,SH,5.94,6.0,6.02,5.91,1.0101010101010035,-34.43655036725453,20170103,中华企业
600339.SH,600339,SH,6.6,6.53,6.62,6.49,-1.0606060606060514,-25.311882575808013,20170103,中油工程
600305.SH,600305,SH,12.86,13.25,13.34,12.57,3.0326594090202224,12.07542567503102,20170103,恒顺醋业
600488.SH,600488,SH,5.25,5.26,5.3,5.22,0.1904761904761864,-0.6562145405708929,20170103,津药药业
603778.SH,603778,SH,9.16,9.04,9.2,9.03,-1.3100436681222816,-28.178935239127263,20170103,国晟科技
600517.SH,600517,SH,8.52,8.32,8.57,8.02,-2.3474178403755785,-17.25323361358954,20170103,国网英大
600503.SH,600503,SH,6.86,7.05,7.06,6.81,2.769679300291538,-1.9751478071333337,20170103,华丽家族
603787.SH,603787,SH,16.64,16.89,16.9,16.4,1.502403846153846,-24.175863025555223,20170427,新日股份
600073.SH,600073,SH,8.85,8.8,8.9,8.73,-0.5649717514124173,-41.538439299752866,20170103,光明肉业
600067.SH,600067,SH,6.6,6.6,6.79,6.5,0.0,-19.530422185613773,20170103,冠城新材
600098.SH,600098,SH,7.15,7.13,7.19,7.1,-0.2797202797202862,-35.294697884856355,20170103,广州发展
600071.SH,600071,SH,18.16,19.28,20.66,18.0,6.167400881057274,267.6030019712109,20170103,凤凰光学
603578.SH,603578,SH,35.64,36.9,37.97,35.36,3.5353535353535297,42.668533003700674,20170306,三星新材
600703.SH,600703,SH,28.46,29.68,29.94,27.51,4.286718200983833,22.46680734123209,20170103,三安光电
603222.SH,603222,SH,17.62,16.39,18.0,16.21,-6.980703745743476,105.6305689915134,20170103,济民健康
600059.SH,600059,SH,9.51,9.73,9.74,9.46,2.313354363827557,1.3346129803767068,20170103,古越龙山
600298.SH,600298,SH,31.39,33.71,33.79,31.03,7.390888818094936,25.34268115287528,20170103,安琪酵母
600515.SH,600515,SH,14.26,14.21,14.64,13.98,-0.35063113604487334,53.648890706162824,20170103,海南机场
600501.SH,600501,SH,12.92,13.01,13.12,12.76,0.696594427244581,44.06924838041406,20170103,航天晨光
600529.SH,600529,SH,20.47,19.97,20.59,19.85,-2.442598925256473,52.894073527687155,20170103,山东药玻
603801.SH,603801,SH,51.07,52.21,53.2,50.3,2.2322302721754466,-35.7647930924251,20170630,志邦家居
600307.SH,600307,SH,3.09,3.03,3.12,3.01,-1.9417475728155358,-24.822192778485913,20170103,酒钢宏兴
600313.SH,600313,SH,4.02,3.93,4.02,3.93,-2.2388059701492393,-44.23789345501542,20170103,农发种业
600688.SH,600688,SH,6.55,6.44,6.59,6.38,-1.6793893129770907,-14.21119768244125,20170103,上海石化
600105.SH,600105,SH,7.88,8.06,8.1,7.83,2.2842639593908705,8.823255417077537,20170103,永鼎股份
600663.SH,600663,SH,22.64,22.43,22.75,22.4,-0.9275618374558342,-30.26608827062434,20170103,陆家嘴
600111.SH,600111,SH,14.31,14.31,14.65,14.14,0.0,-11.95219955860711,20170103,北方稀土
600138.SH,600138,SH,19.79,20.32,20.48,19.76,2.6781202627589753,-25.651065166782367,20170103,中青旅
600676.SH,600676,SH,7.55,7.48,7.69,7.41,-0.9271523178807868,-46.53609318965907,20170103,交运股份
600110.SH,600110,SH,11.04,11.36,11.49,10.95,2.898550724637684,-21.99548792311836,20170103,诺德股份
600104.SH,600104,SH,31.36,32.45,32.67,31.02,3.4757653061224603,2.8269387823959655,20170103,上汽集团
600662.SH,600662,SH,6.89,6.86,6.97,6.84,-0.4354136429608035,-34.00091542884916,20170103,外服控股
600689.SH,600689,SH,15.87,15.51,16.15,15.21,-2.268431001890356,-46.78204450561474,20170103,上海三毛
600879.SH,600879,SH,8.18,8.22,8.32,8.14,0.4889975550122362,-10.381975428803099,20170103,航天电子
600312.SH,600312,SH,10.98,11.24,11.28,10.9,2.367941712204005,8.34434580033287,20170103,平高电气
601018.SH,601018,SH,6.06,6.0,6.09,5.97,-0.9900990099009837,-56.1653607205252,20170103,宁波港
603800.SH,603800,SH,20.74,20.21,20.78,20.11,-2.555448408871734,-9.513068383442832,20170103,洪田股份
601636.SH,601636,SH,4.79,4.9,4.93,4.73,2.296450939457209,-5.972610070810212,20170103,旗滨集团
600528.SH,600528,SH,13.95,13.51,13.95,13.43,-3.15412186379928,-28.879593467584115,20170103,中铁工业
600500.SH,600500,SH,9.8,9.75,9.92,9.63,-0.5102040816326603,-6.901637217223948,20170103,中化国际
600299.SH,600299,SH,11.68,11.67,11.98,11.56,-0.08561643835616256,157.79873512601134,20170103,安迪苏
601811.SH,601811,SH,14.33,14.26,14.75,14.24,-0.48848569434752465,-6.439448260866622,20170103,新华文轩
600058.SH,600058,SH,12.66,12.68,12.8,12.57,0.15797788309636315,-18.485558726867765,20170103,五矿发展
603223.SH,603223,SH,24.58,25.67,26.5,24.34,4.43449959316519,57.82120935511309,20170103,恒通股份
600702.SH,600702,SH,48.51,48.71,50.57,46.74,0.41228612657184677,-29.0727211328032,20170103,舍得酒业
600064.SH,600064,SH,14.53,14.59,14.69,14.47,0.4129387474191362,-35.973337474483166,20170103,南京高科
603579.SH,603579,SH,62.7,64.12,65.1,61.45,2.264752791068583,-9.711507903151222,20170111,荣泰健康
600995.SH,600995,SH,10.23,10.17,10.3,10.13,-0.5865102639296236,-35.777876385195675,20170103,南网储能
603536.SH,603536,SH,22.12,23.15,23.38,21.95,4.6564195298372395,98.3822280914536,20170613,惠发食品
600017.SH,600017,SH,4.14,4.1,4.17,4.07,-0.966183574879228,-20.622658607587734,20170103,日照港
603085.SH,603085,SH,26.5,26.15,27.2,25.6,-1.3207547169811376,11.86266187768906,20170103,天成自控
603898.SH,603898,SH,27.99,28.48,28.8,27.93,1.7506252232940407,-5.271676440894077,20170103,好莱客
600822.SH,600822,SH,15.04,15.49,16.29,14.58,2.992021276595752,-33.00565644148256,20170103,上海物贸
603456.SH,603456,SH,16.18,16.17,16.29,15.8,-0.06180469715697163,18.69462118367703,20170103,九洲药业
601718.SH,601718,SH,7.67,7.54,7.76,7.5,-1.6949152542372867,-14.68175637643684,20170103,际华集团
603899.SH,603899,SH,23.98,24.07,24.95,23.31,0.375312760633861,-12.800012220711062,20170103,晨光股份
601678.SH,601678,SH,8.41,8.36,8.54,8.31,-0.5945303210463818,0.705443486897873,20170103,滨化股份
603721.SH,603721,SH,38.7,38.03,39.96,37.85,-1.7312661498708053,-11.249948044324446,20170811,*ST天择
603912.SH,603912,SH,18.22,24.24,24.24,20.04,33.04061470911087,906.6138957555359,20171101,佳力图
603906.SH,603906,SH,18.48,18.78,18.85,18.31,1.6233766233766271,18.693754911960013,20170410,龙蟠科技
603090.SH,603090,SH,24.25,25.71,25.74,24.17,6.020618556701034,75.7133875523599,20170103,宏盛股份
600016.SH,600016,SH,8.36,8.41,8.45,8.33,0.5980861244019223,4.01222133772966,20170103,民生银行
603286.SH,603286,SH,28.35,28.45,28.77,28.0,0.3527336860670119,21.196738666790022,20170627,日盈电子
603535.SH,603535,SH,32.25,32.79,33.32,32.09,1.6744186046511602,7.104034602442392,20170808,嘉诚国际
600996.SH,600996,SH,11.28,11.27,11.55,11.22,-0.08865248226950166,-1.6142141163639312,20170103,贵广网络
600028.SH,600028,SH,6.29,6.09,6.28,6.07,-3.1796502384737706,-22.833546594637024,20170103,中国石化
600000.SH,600000,SH,12.54,12.63,12.68,12.46,0.7177033492823097,-9.67574316753169,20170103,浦发银行
603938.SH,603938,SH,31.97,40.69,42.35,32.2,27.275570847669687,240.7645265276724,20170628,三孚股份
603086.SH,603086,SH,43.79,43.71,44.88,42.5,-0.18269011189768963,-20.020349377637046,20170511,先达股份
603737.SH,603737,SH,77.46,75.53,77.49,75.23,-2.4916085721662697,8.765684963696344,20170103,三棵树
603079.SH,603079,SH,55.08,56.95,58.68,54.73,3.3950617283950697,27.64371514261374,20170823,圣达生物
600821.SH,600821,SH,7.46,7.36,7.5,7.33,-1.3404825737265367,-67.79995826071745,20170103,金开新能
603496.SH,603496,SH,44.78,44.29,45.39,43.31,-1.0942384993300625,-19.44850711067202,20170607,恒为科技
600148.SH,600148,SH,26.02,26.18,27.42,25.8,0.6149116064565724,11.78995227226452,20170103,长春一东
600149.SH,600149,SH,12.24,12.18,12.36,12.08,-0.49019607843137664,-22.01694465997262,20170103,廊坊发展
600820.SH,600820,SH,9.55,9.46,9.62,9.45,-0.9424083769633492,-23.17099398576474,20170103,隧道股份
601069.SH,601069,SH,16.83,16.88,17.14,16.59,0.29708853238265426,-9.159078259928922,20170103,西部黄金
601727.SH,601727,SH,8.25,8.35,8.39,8.01,1.2121212121212077,-41.892632798491675,20170508,上海电气
603078.SH,603078,SH,95.63,93.4,98.0,91.03,-2.331904214158726,-32.40703929000586,20170410,江化微
603722.SH,603722,SH,38.19,50.83,50.83,42.01,33.097669547001836,203.7160800753957,20171025,阿科力
603939.SH,603939,SH,41.31,42.63,42.68,40.38,3.195352214960059,-36.950281165514696,20170103,益丰药房
600015.SH,600015,SH,9.02,8.97,9.11,8.96,-0.5543237250554206,-47.17448763193758,20170103,华夏银行
603508.SH,603508,SH,53.79,54.28,55.12,53.11,0.9109499907045956,2.240468929221806,20170103,思维列控
600997.SH,600997,SH,6.46,6.35,6.64,6.26,-1.7027863777089833,27.93609521760625,20170103,开滦股份
603520.SH,603520,SH,30.45,30.66,30.88,30.29,0.6896551724137959,-43.2041294702751,20170103,司太立
600029.SH,600029,SH,9.02,9.13,9.16,8.78,1.2195121951219645,-21.81405613235335,20170103,南方航空
603518.SH,603518,SH,23.07,22.89,23.26,22.75,-0.7802340702210651,-17.195362095369394,20170103,锦泓集团
600011.SH,600011,SH,6.59,6.74,6.94,6.58,2.2761760242792164,161.27198707872478,20170103,华能国际
600039.SH,600039,SH,4.24,4.24,4.28,4.2,0.0,-21.391128428955714,20170103,四川路桥
600993.SH,600993,SH,21.94,22.83,22.97,21.95,4.056517775752037,22.95163296491982,20170103,马应龙
603901.SH,603901,SH,10.45,10.33,10.49,10.27,-1.148325358851667,-36.62598264669194,20170103,永创智能
603929.SH,603929,SH,32.61,34.47,35.13,31.5,5.703771849126033,2.8549471789326124,20170103,亚翔集成
603726.SH,603726,SH,39.57,39.24,39.6,38.62,-0.8339651250947645,30.05499553878419,20170103,朗迪集团
601086.SH,601086,SH,10.79,10.62,11.75,10.55,-1.5755329008341052,21.44865376883922,20170929,国芳集团
600824.SH,600824,SH,5.47,5.45,5.52,5.43,-0.36563071297988253,-27.196986407553798,20170103,益民集团
603444.SH,603444,SH,224.15,238.94,243.5,222.59,6.5982600936872595,38.73355534737349,20170104,吉比特
600825.SH,600825,SH,6.22,6.32,6.44,6.2,1.6077170418006517,-47.17337522432482,20170103,新华传媒
600819.SH,600819,SH,6.52,6.51,6.66,6.49,-0.1533742331288311,-25.304733347261894,20170103,耀皮玻璃
603727.SH,603727,SH,29.7,28.8,30.99,28.7,-3.0303030303030254,264.86481494953784,20170103,博迈科
603055.SH,603055,SH,19.77,20.37,21.28,19.71,3.034901365705622,2.640602124537126,20170921,台华新材
603069.SH,603069,SH,13.41,13.73,14.0,13.26,2.386278896346013,39.29303787767051,20170103,海汽集团
603928.SH,603928,SH,17.53,18.07,18.29,17.55,3.080433542498569,62.1597388854349,20170103,兴业股份
603096.SH,603096,SH,70.15,71.92,73.98,69.35,2.5231646471845988,18.21203302763086,20170425,新经典
603900.SH,603900,SH,26.42,27.6,27.66,26.15,4.466313398940196,-34.092145159598644,20170103,莱绅通灵
600992.SH,600992,SH,14.62,15.13,15.41,14.44,3.488372093023267,38.73422262633427,20170103,贵绳股份
600038.SH,600038,SH,46.03,45.1,48.1,45.0,-2.0204214642624367,29.764905650466417,20170103,中直股份
600010.SH,600010,SH,2.67,2.65,2.7,2.62,-0.7490636704119857,-7.260150809241608,20170103,包钢股份
603519.SH,603519,SH,24.36,24.48,25.77,24.01,0.4926108374384277,97.09220289482921,20170103,立霸股份
600004.SH,600004,SH,14.72,15.23,15.35,14.6,3.464673913043477,-16.9841559582934,20170103,白云机场
600012.SH,600012,SH,13.71,13.9,14.1,13.37,1.3858497447118856,80.47028074917682,20170103,皖通高速
600006.SH,600006,SH,6.29,6.33,6.5,6.25,0.6359300476947541,10.537088274433582,20170103,东风股份
603269.SH,603269,SH,27.46,27.96,28.38,27.18,1.820830298616169,69.53736597841159,20170517,海鸥股份
600990.SH,600990,SH,62.32,64.14,68.49,61.82,2.9204107830551997,106.87544985557287,20170103,四创电子
603527.SH,603527,SH,35.5,35.23,37.09,35.03,-0.760563380281699,6.214327108225795,20170907,众源新材
603533.SH,603533,SH,66.28,67.94,71.0,61.24,2.504526252263121,34.496256006193704,20170921,掌阅科技
601668.SH,601668,SH,9.62,9.45,9.75,9.43,-1.7671517671517665,-19.233308846727056,20170103,中国建筑
603725.SH,603725,SH,23.83,24.4,25.5,23.71,2.3919429290809915,27.200859162627832,20170906,天安新材
603889.SH,603889,SH,14.33,14.73,14.85,14.31,2.7913468248429893,72.63273062596555,20170103,新澳股份
600826.SH,600826,SH,16.33,16.13,16.45,16.13,-1.2247397428046498,-32.95070828944972,20170103,兰生股份
603888.SH,603888,SH,28.0,28.53,29.05,27.9,1.8928571428571468,22.785620404818893,20170103,新华网
603730.SH,603730,SH,39.03,39.54,39.95,38.8,1.30668716372021,-46.366145615230636,20170728,岱美股份
601669.SH,601669,SH,7.64,7.47,7.68,7.47,-2.2251308900523554,-28.21393101838478,20170103,中国电建
603081.SH,603081,SH,23.53,23.05,24.09,22.65,-2.03994900127497,-6.421679486012217,20170420,大丰实业
603903.SH,603903,SH,42.64,42.47,43.3,42.32,-0.398686679174488,-13.693407498329197,20170314,中持股份
600007.SH,600007,SH,17.94,17.83,19.66,17.6,-0.6131549609810646,324.7036311509956,20170103,中国国贸
603268.SH,603268,SH,28.59,29.23,29.25,28.59,2.2385449457852418,-11.089679539673474,20170103,*ST松发
603517.SH,603517,SH,43.26,42.07,43.59,41.85,-2.7508090614886678,-20.36396699579876,20170317,ST绝味
600036.SH,600036,SH,27.03,27.07,27.47,26.59,0.14798372179059988,-14.438828363121829,20170103,招商银行
600022.SH,600022,SH,2.29,2.28,2.31,2.26,-0.4366812227074336,-32.91791813901108,20170103,山东钢铁
603098.SH,603098,SH,21.01,20.7,21.15,20.6,-1.4754878629224286,-20.03402649773494,20170103,森特股份
603926.SH,603926,SH,33.47,34.21,34.54,32.97,2.2109351658201435,-44.65130894576742,20170510,铁流股份
603067.SH,603067,SH,15.77,15.97,16.04,15.62,1.2682308180088844,25.474010491137815,20170103,振华股份
600340.SH,600340,SH,30.31,30.45,30.74,30.16,0.46189376443418206,-2.4491798881541174,20170103,华夏幸福
603885.SH,603885,SH,13.68,14.01,14.08,13.64,2.4122807017543866,8.170387881029745,20170103,吉祥航空
600817.SH,600817,SH,13.45,14.0,14.1,13.48,4.089219330855024,44.39283229269723,20170103,宇通重工
603488.SH,603488,SH,17.04,17.21,17.3,16.6,0.9976525821596345,-15.43776099354957,20170516,展鹏科技
600143.SH,600143,SH,6.0,5.77,6.03,5.72,-3.8333333333333406,14.594575453259806,20170103,金发科技
600816.SH,600816,SH,14.4,14.19,14.46,13.83,-1.4583333333333393,-1.525243186503359,20170103,建元信托
603106.SH,603106,SH,29.39,31.12,32.2,29.21,5.886355903368494,15.527372620330826,20170920,恒银科技
601088.SH,601088,SH,20.44,21.6,22.1,20.35,5.675146771037182,150.0136862546347,20170103,中国神华
603728.SH,603728,SH,23.13,24.27,24.36,23.01,4.928664072632947,-17.382674693518652,20170509,鸣志电器
603066.SH,603066,SH,13.82,14.11,14.16,13.73,2.09840810419681,-20.275088370489495,20170103,音飞储存
603933.SH,603933,SH,63.17,62.11,64.18,60.8,-1.6780117144214062,-37.76674137424833,20170706,睿能科技
603099.SH,603099,SH,14.01,14.26,15.13,13.93,1.7844396859386153,138.5820289041432,20170103,长白山
600023.SH,600023,SH,5.36,5.37,5.42,5.34,0.1865671641791005,27.748884699842502,20170103,浙能电力
600037.SH,600037,SH,14.27,14.22,14.41,14.19,-0.3503854239663555,-0.21433212769730683,20170103,歌华有线
603258.SH,603258,SH,39.0,38.18,39.68,38.1,-2.102564102564103,11.592989290760592,20170103,电魂网络
603266.SH,603266,SH,32.88,32.67,33.45,31.9,-0.6386861313868638,-34.16073778067189,20170110,天龙股份
603500.SH,603500,SH,36.87,35.88,37.8,35.08,-2.685109845402753,-3.3857444394956944,20170904,祥和实业
600009.SH,600009,SH,43.1,44.18,44.67,42.14,2.5058004640371188,-16.668095135705048,20170103,上海机场
603528.SH,603528,SH,10.61,10.9,11.2,10.63,2.7332704995287553,19.046568952289043,20170103,多伦科技
600021.SH,600021,SH,11.03,10.96,11.17,10.94,-0.634632819582942,38.31858751589869,20170103,上海电力
600035.SH,600035,SH,5.72,5.64,5.74,5.63,-1.3986013986014,-35.37932381870059,20170103,楚天高速
603919.SH,603919,SH,20.13,20.34,20.76,19.83,1.0432190760059654,-0.3448397247690235,20170103,金徽酒
601101.SH,601101,SH,8.53,8.37,8.79,8.36,-1.8757327080890993,24.51623543984927,20170103,昊华能源
